Route_ID,Day,Stop_Number,Route_Length_km,Traffic_Condition,Average_Speed_km_h,Fuel_Consumption_L_per_100km,Travel_Time_min,Stop_Time_Spent_min,Waste_Collected_kg
96,12,13,30.62,High,27.18,6.21,67.59,12.89,37.49
96,12,14,30.62,High,27.18,6.21,67.59,9.21,56.6
96,12,15,30.62,High,27.18,6.21,67.59,14.64,50.59
96,12,16,30.62,High,27.18,6.21,67.59,10.26,36.88
96,12,17,30.62,High,27.18,6.21,67.59,14.97,47.17
96,12,18,30.62,High,27.18,6.21,67.59,11.2,37.1
96,12,19,30.62,High,27.18,6.21,67.59,6.85,62.01
96,13,1,31.7,Low,49.78,5.34,38.21,7.63,40.02
96,13,2,31.7,Low,49.78,5.34,38.21,13.85,57.76
96,13,3,31.7,Low,49.78,5.34,38.21,12.3,53.25
96,13,4,31.7,Low,49.78,5.34,38.21,8.94,54.75
96,13,5,31.7,Low,49.78,5.34,38.21,14.71,54.74
96,13,6,31.7,Low,49.78,5.34,38.21,11.19,48.09
96,13,7,31.7,Low,49.78,5.34,38.21,7.7,69.7
96,13,8,31.7,Low,49.78,5.34,38.21,5.82,48.06
96,13,9,31.7,Low,49.78,5.34,38.21,13.45,66.24
96,13,10,31.7,Low,49.78,5.34,38.21,9.32,48.4
96,13,11,31.7,Low,49.78,5.34,38.21,9.36,55.5
96,13,12,31.7,Low,49.78,5.34,38.21,11.57,60.32
96,13,13,31.7,Low,49.78,5.34,38.21,5.13,35.26
96,13,14,31.7,Low,49.78,5.34,38.21,7.45,46.01
96,13,15,31.7,Low,49.78,5.34,38.21,14.26,47.27
96,13,16,31.7,Low,49.78,5.34,38.21,14.84,49.33
96,13,17,31.7,Low,49.78,5.34,38.21,6.66,44.5
96,13,18,31.7,Low,49.78,5.34,38.21,13.3,46.89
96,13,19,31.7,Low,49.78,5.34,38.21,12.35,46.53
96,14,1,22.39,High,23.5,7.01,57.15,14.5,57.4
96,14,2,22.39,High,23.5,7.01,57.15,14.53,43.83
96,14,3,22.39,High,23.5,7.01,57.15,7.34,56.73
96,14,4,22.39,High,23.5,7.01,57.15,11.47,24.45
96,14,5,22.39,High,23.5,7.01,57.15,7.04,43.0
96,14,6,22.39,High,23.5,7.01,57.15,7.22,63.77
96,14,7,22.39,High,23.5,7.01,57.15,5.42,35.83
96,14,8,22.39,High,23.5,7.01,57.15,8.91,45.08
96,14,9,22.39,High,23.5,7.01,57.15,10.97,65.41
96,14,10,22.39,High,23.5,7.01,57.15,6.01,39.77
96,14,11,22.39,High,23.5,7.01,57.15,14.84,54.57
96,14,12,22.39,High,23.5,7.01,57.15,11.33,62.11
96,14,13,22.39,High,23.5,7.01,57.15,6.71,50.72
96,14,14,22.39,High,23.5,7.01,57.15,9.25,50.06
96,14,15,22.39,High,23.5,7.01,57.15,11.29,54.3
96,14,16,22.39,High,23.5,7.01,57.15,5.68,68.15
96,14,17,22.39,High,23.5,7.01,57.15,8.25,49.21
96,14,18,22.39,High,23.5,7.01,57.15,10.75,38.36
96,14,19,22.39,High,23.5,7.01,57.15,12.51,52.63
96,15,1,24.87,High,25.63,7.31,58.23,8.32,48.79
96,15,2,24.87,High,25.63,7.31,58.23,6.85,56.65
96,15,3,24.87,High,25.63,7.31,58.23,14.99,53.17
96,15,4,24.87,High,25.63,7.31,58.23,6.46,62.83
96,15,5,24.87,High,25.63,7.31,58.23,9.87,64.9
96,15,6,24.87,High,25.63,7.31,58.23,10.76,59.35
96,15,7,24.87,High,25.63,7.31,58.23,9.55,39.96
96,15,8,24.87,High,25.63,7.31,58.23,14.81,50.25
96,15,9,24.87,High,25.63,7.31,58.23,8.45,54.09
96,15,10,24.87,High,25.63,7.31,58.23,9.04,44.79
96,15,11,24.87,High,25.63,7.31,58.23,5.5,48.32
96,15,12,24.87,High,25.63,7.31,58.23,10.61,42.58
96,15,13,24.87,High,25.63,7.31,58.23,8.87,51.31
96,15,14,24.87,High,25.63,7.31,58.23,14.2,30.3
96,15,15,24.87,High,25.63,7.31,58.23,5.73,41.33
96,15,16,24.87,High,25.63,7.31,58.23,13.27,38.19
96,15,17,24.87,High,25.63,7.31,58.23,9.15,53.23
96,15,18,24.87,High,25.63,7.31,58.23,12.29,49.01
96,15,19,24.87,High,25.63,7.31,58.23,10.43,32.67
96,16,1,32.86,High,33.44,6.36,58.97,8.1,48.3
96,16,2,32.86,High,33.44,6.36,58.97,8.86,52.48
96,16,3,32.86,High,33.44,6.36,58.97,10.41,56.49
96,16,4,32.86,High,33.44,6.36,58.97,10.1,38.1
96,16,5,32.86,High,33.44,6.36,58.97,9.28,56.85
96,16,6,32.86,High,33.44,6.36,58.97,10.64,44.99
96,16,7,32.86,High,33.44,6.36,58.97,9.29,48.52
96,16,8,32.86,High,33.44,6.36,58.97,6.39,50.29
96,16,9,32.86,High,33.44,6.36,58.97,14.66,65.04
96,16,10,32.86,High,33.44,6.36,58.97,8.66,40.63
96,16,11,32.86,High,33.44,6.36,58.97,5.1,33.51
96,16,12,32.86,High,33.44,6.36,58.97,7.12,57.32
96,16,13,32.86,High,33.44,6.36,58.97,9.01,59.81
96,16,14,32.86,High,33.44,6.36,58.97,14.18,71.63
96,16,15,32.86,High,33.44,6.36,58.97,13.04,57.26
96,16,16,32.86,High,33.44,6.36,58.97,12.03,49.26
96,16,17,32.86,High,33.44,6.36,58.97,11.04,38.14
96,16,18,32.86,High,33.44,6.36,58.97,5.51,57.76
96,16,19,32.86,High,33.44,6.36,58.97,14.55,43.03
96,17,1,35.29,Medium,40.19,5.64,52.68,6.79,33.5
96,17,2,35.29,Medium,40.19,5.64,52.68,9.7,22.01
96,17,3,35.29,Medium,40.19,5.64,52.68,12.46,42.98
96,17,4,35.29,Medium,40.19,5.64,52.68,10.14,38.86
96,17,5,35.29,Medium,40.19,5.64,52.68,7.86,48.36
96,17,6,35.29,Medium,40.19,5.64,52.68,10.88,48.96
96,17,7,35.29,Medium,40.19,5.64,52.68,6.43,47.13
96,17,8,35.29,Medium,40.19,5.64,52.68,5.76,32.49
96,17,9,35.29,Medium,40.19,5.64,52.68,10.72,43.36
96,17,10,35.29,Medium,40.19,5.64,52.68,7.05,48.43
96,17,11,35.29,Medium,40.19,5.64,52.68,5.56,49.78
96,17,12,35.29,Medium,40.19,5.64,52.68,8.43,51.22
96,17,13,35.29,Medium,40.19,5.64,52.68,12.4,52.5
96,17,14,35.29,Medium,40.19,5.64,52.68,6.71,35.18
96,17,15,35.29,Medium,40.19,5.64,52.68,10.18,53.88
96,17,16,35.29,Medium,40.19,5.64,52.68,13.13,35.22
96,17,17,35.29,Medium,40.19,5.64,52.68,8.08,46.28
96,17,18,35.29,Medium,40.19,5.64,52.68,9.9,54.96
96,17,19,35.29,Medium,40.19,5.64,52.68,14.56,61.51
96,18,1,36.36,High,29.89,7.68,72.99,7.76,52.68
96,18,2,36.36,High,29.89,7.68,72.99,12.62,52.81
96,18,3,36.36,High,29.89,7.68,72.99,6.13,33.71
96,18,4,36.36,High,29.89,7.68,72.99,11.85,54.33
96,18,5,36.36,High,29.89,7.68,72.99,14.54,56.41
96,18,6,36.36,High,29.89,7.68,72.99,14.89,38.01
96,18,7,36.36,High,29.89,7.68,72.99,12.13,48.64
96,18,8,36.36,High,29.89,7.68,72.99,9.21,38.28
96,18,9,36.36,High,29.89,7.68,72.99,5.41,45.72
96,18,10,36.36,High,29.89,7.68,72.99,12.64,25.35
96,18,11,36.36,High,29.89,7.68,72.99,8.67,45.64
96,18,12,36.36,High,29.89,7.68,72.99,10.04,45.65
96,18,13,36.36,High,29.89,7.68,72.99,5.95,66.03
96,18,14,36.36,High,29.89,7.68,72.99,7.59,47.4
96,18,15,36.36,High,29.89,7.68,72.99,13.75,46.93
96,18,16,36.36,High,29.89,7.68,72.99,6.72,40.6
96,18,17,36.36,High,29.89,7.68,72.99,14.01,60.74
96,18,18,36.36,High,29.89,7.68,72.99,11.22,52.92
96,18,19,36.36,High,29.89,7.68,72.99,14.27,70.19
96,19,1,27.55,High,21.07,6.65,78.44,14.08,56.67
96,19,2,27.55,High,21.07,6.65,78.44,6.68,47.07
96,19,3,27.55,High,21.07,6.65,78.44,5.48,59.38
96,19,4,27.55,High,21.07,6.65,78.44,11.12,48.84
96,19,5,27.55,High,21.07,6.65,78.44,6.51,49.68
96,19,6,27.55,High,21.07,6.65,78.44,9.56,47.49
96,19,7,27.55,High,21.07,6.65,78.44,10.21,50.82
96,19,8,27.55,High,21.07,6.65,78.44,5.47,52.89
96,19,9,27.55,High,21.07,6.65,78.44,5.84,55.62
96,19,10,27.55,High,21.07,6.65,78.44,10.08,40.95
96,19,11,27.55,High,21.07,6.65,78.44,6.88,60.04
96,19,12,27.55,High,21.07,6.65,78.44,11.76,45.15
96,19,13,27.55,High,21.07,6.65,78.44,7.4,63.64
96,19,14,27.55,High,21.07,6.65,78.44,14.42,41.63
96,19,15,27.55,High,21.07,6.65,78.44,12.31,81.07
96,19,16,27.55,High,21.07,6.65,78.44,13.96,59.39
96,19,17,27.55,High,21.07,6.65,78.44,14.33,44.17
96,19,18,27.55,High,21.07,6.65,78.44,14.62,60.61
96,19,19,27.55,High,21.07,6.65,78.44,13.43,57.36
96,20,1,27.12,Low,47.69,4.35,34.13,6.87,55.9
96,20,2,27.12,Low,47.69,4.35,34.13,10.32,57.7
96,20,3,27.12,Low,47.69,4.35,34.13,14.59,43.55
96,20,4,27.12,Low,47.69,4.35,34.13,6.58,63.67
96,20,5,27.12,Low,47.69,4.35,34.13,8.32,52.05
96,20,6,27.12,Low,47.69,4.35,34.13,5.76,46.45
96,20,7,27.12,Low,47.69,4.35,34.13,5.43,41.97
96,20,8,27.12,Low,47.69,4.35,34.13,5.46,53.13
96,20,9,27.12,Low,47.69,4.35,34.13,13.15,38.41
96,20,10,27.12,Low,47.69,4.35,34.13,6.6,52.62
96,20,11,27.12,Low,47.69,4.35,34.13,11.18,50.02
96,20,12,27.12,Low,47.69,4.35,34.13,7.22,36.99
96,20,13,27.12,Low,47.69,4.35,34.13,10.55,61.2
96,20,14,27.12,Low,47.69,4.35,34.13,10.86,46.94
96,20,15,27.12,Low,47.69,4.35,34.13,10.54,38.6
96,20,16,27.12,Low,47.69,4.35,34.13,13.67,56.08
96,20,17,27.12,Low,47.69,4.35,34.13,12.77,60.49
96,20,18,27.12,Low,47.69,4.35,34.13,14.58,42.78
96,20,19,27.12,Low,47.69,4.35,34.13,8.36,56.42
96,21,1,25.26,High,14.97,6.45,101.23,9.65,68.54
96,21,2,25.26,High,14.97,6.45,101.23,10.93,47.77
96,21,3,25.26,High,14.97,6.45,101.23,11.31,63.42
96,21,4,25.26,High,14.97,6.45,101.23,9.65,63.34
96,21,5,25.26,High,14.97,6.45,101.23,13.63,51.73
96,21,6,25.26,High,14.97,6.45,101.23,5.28,52.71
96,21,7,25.26,High,14.97,6.45,101.23,7.28,62.8
96,21,8,25.26,High,14.97,6.45,101.23,10.02,47.75
96,21,9,25.26,High,14.97,6.45,101.23,14.87,63.96
96,21,10,25.26,High,14.97,6.45,101.23,7.27,47.36
96,21,11,25.26,High,14.97,6.45,101.23,13.39,56.12
96,21,12,25.26,High,14.97,6.45,101.23,9.35,53.16
96,21,13,25.26,High,14.97,6.45,101.23,14.07,61.8
96,21,14,25.26,High,14.97,6.45,101.23,9.79,44.27
96,21,15,25.26,High,14.97,6.45,101.23,7.3,56.35
96,21,16,25.26,High,14.97,6.45,101.23,5.66,58.21
96,21,17,25.26,High,14.97,6.45,101.23,8.35,63.23
96,21,18,25.26,High,14.97,6.45,101.23,14.76,47.94
96,21,19,25.26,High,14.97,6.45,101.23,11.37,48.88
96,22,1,27.17,Low,35.24,4.71,46.27,10.32,49.66
96,22,2,27.17,Low,35.24,4.71,46.27,5.39,55.8
96,22,3,27.17,Low,35.24,4.71,46.27,12.24,41.52
96,22,4,27.17,Low,35.24,4.71,46.27,5.03,50.6
96,22,5,27.17,Low,35.24,4.71,46.27,8.68,54.69
96,22,6,27.17,Low,35.24,4.71,46.27,11.07,49.24
96,22,7,27.17,Low,35.24,4.71,46.27,11.89,38.19
96,22,8,27.17,Low,35.24,4.71,46.27,11.54,47.34
96,22,9,27.17,Low,35.24,4.71,46.27,5.71,55.03
96,22,10,27.17,Low,35.24,4.71,46.27,8.73,50.12
96,22,11,27.17,Low,35.24,4.71,46.27,12.94,50.42
96,22,12,27.17,Low,35.24,4.71,46.27,11.97,62.68
96,22,13,27.17,Low,35.24,4.71,46.27,13.93,51.85
96,22,14,27.17,Low,35.24,4.71,46.27,10.13,45.71
96,22,15,27.17,Low,35.24,4.71,46.27,7.33,62.16
96,22,16,27.17,Low,35.24,4.71,46.27,9.63,43.91
96,22,17,27.17,Low,35.24,4.71,46.27,11.41,35.77
96,22,18,27.17,Low,35.24,4.71,46.27,6.72,55.32
96,22,19,27.17,Low,35.24,4.71,46.27,8.83,53.01
96,23,1,21.31,Medium,38.34,5.98,33.34,14.12,47.38
96,23,2,21.31,Medium,38.34,5.98,33.34,13.04,45.85
96,23,3,21.31,Medium,38.34,5.98,33.34,14.8,52.31
96,23,4,21.31,Medium,38.34,5.98,33.34,7.92,58.82
96,23,5,21.31,Medium,38.34,5.98,33.34,12.69,47.8
96,23,6,21.31,Medium,38.34,5.98,33.34,10.86,48.61
96,23,7,21.31,Medium,38.34,5.98,33.34,11.69,36.41
96,23,8,21.31,Medium,38.34,5.98,33.34,10.69,53.23
96,23,9,21.31,Medium,38.34,5.98,33.34,6.36,46.52
96,23,10,21.31,Medium,38.34,5.98,33.34,7.51,45.13
96,23,11,21.31,Medium,38.34,5.98,33.34,11.43,43.99
96,23,12,21.31,Medium,38.34,5.98,33.34,13.38,32.81
96,23,13,21.31,Medium,38.34,5.98,33.34,7.85,54.51
96,23,14,21.31,Medium,38.34,5.98,33.34,5.36,37.33
96,23,15,21.31,Medium,38.34,5.98,33.34,13.66,51.9
96,23,16,21.31,Medium,38.34,5.98,33.34,11.62,57.58
96,23,17,21.31,Medium,38.34,5.98,33.34,13.11,55.81
96,23,18,21.31,Medium,38.34,5.98,33.34,5.07,59.88
96,23,19,21.31,Medium,38.34,5.98,33.34,5.55,55.27
96,24,1,23.58,Low,45.64,5.26,31.0,9.6,45.68
96,24,2,23.58,Low,45.64,5.26,31.0,6.85,54.73
96,24,3,23.58,Low,45.64,5.26,31.0,11.79,52.98
96,24,4,23.58,Low,45.64,5.26,31.0,14.21,44.61
96,24,5,23.58,Low,45.64,5.26,31.0,6.05,32.9
96,24,6,23.58,Low,45.64,5.26,31.0,5.73,66.62
96,24,7,23.58,Low,45.64,5.26,31.0,12.54,41.17
96,24,8,23.58,Low,45.64,5.26,31.0,6.51,55.18
96,24,9,23.58,Low,45.64,5.26,31.0,13.08,73.58
96,24,10,23.58,Low,45.64,5.26,31.0,12.29,33.53
96,24,11,23.58,Low,45.64,5.26,31.0,13.77,50.0
96,24,12,23.58,Low,45.64,5.26,31.0,6.67,58.49
96,24,13,23.58,Low,45.64,5.26,31.0,10.28,38.3
96,24,14,23.58,Low,45.64,5.26,31.0,6.04,39.65
96,24,15,23.58,Low,45.64,5.26,31.0,6.09,49.59
96,24,16,23.58,Low,45.64,5.26,31.0,7.56,63.78
96,24,17,23.58,Low,45.64,5.26,31.0,14.03,51.33
96,24,18,23.58,Low,45.64,5.26,31.0,5.5,51.59
96,24,19,23.58,Low,45.64,5.26,31.0,14.98,54.09
96,25,1,35.24,Medium,33.58,5.83,62.96,9.18,59.78
96,25,2,35.24,Medium,33.58,5.83,62.96,13.71,26.77
96,25,3,35.24,Medium,33.58,5.83,62.96,6.52,59.59
96,25,4,35.24,Medium,33.58,5.83,62.96,9.37,59.14
96,25,5,35.24,Medium,33.58,5.83,62.96,12.83,61.09
96,25,6,35.24,Medium,33.58,5.83,62.96,12.56,60.33
96,25,7,35.24,Medium,33.58,5.83,62.96,5.39,45.76
96,25,8,35.24,Medium,33.58,5.83,62.96,5.28,61.19
96,25,9,35.24,Medium,33.58,5.83,62.96,11.5,46.83
96,25,10,35.24,Medium,33.58,5.83,62.96,6.7,42.81
96,25,11,35.24,Medium,33.58,5.83,62.96,8.35,49.28
96,25,12,35.24,Medium,33.58,5.83,62.96,7.07,55.63
96,25,13,35.24,Medium,33.58,5.83,62.96,5.61,57.62
96,25,14,35.24,Medium,33.58,5.83,62.96,10.38,57.8
96,25,15,35.24,Medium,33.58,5.83,62.96,5.54,64.31
96,25,16,35.24,Medium,33.58,5.83,62.96,6.97,40.46
96,25,17,35.24,Medium,33.58,5.83,62.96,6.46,47.03
96,25,18,35.24,Medium,33.58,5.83,62.96,8.86,42.43
96,25,19,35.24,Medium,33.58,5.83,62.96,12.3,49.84
96,26,1,32.75,Low,45.26,4.52,43.42,8.39,41.12
96,26,2,32.75,Low,45.26,4.52,43.42,10.44,39.06
96,26,3,32.75,Low,45.26,4.52,43.42,13.6,39.17
96,26,4,32.75,Low,45.26,4.52,43.42,5.97,66.45
96,26,5,32.75,Low,45.26,4.52,43.42,14.57,49.99
96,26,6,32.75,Low,45.26,4.52,43.42,13.82,48.0
96,26,7,32.75,Low,45.26,4.52,43.42,10.81,35.4
96,26,8,32.75,Low,45.26,4.52,43.42,8.25,40.22
96,26,9,32.75,Low,45.26,4.52,43.42,5.5,44.35
96,26,10,32.75,Low,45.26,4.52,43.42,12.79,60.6
96,26,11,32.75,Low,45.26,4.52,43.42,6.92,48.51
96,26,12,32.75,Low,45.26,4.52,43.42,8.71,61.93
96,26,13,32.75,Low,45.26,4.52,43.42,9.88,33.61
96,26,14,32.75,Low,45.26,4.52,43.42,11.07,55.13
96,26,15,32.75,Low,45.26,4.52,43.42,14.33,48.31
96,26,16,32.75,Low,45.26,4.52,43.42,12.78,69.65
96,26,17,32.75,Low,45.26,4.52,43.42,8.9,39.93
96,26,18,32.75,Low,45.26,4.52,43.42,7.28,48.34
96,26,19,32.75,Low,45.26,4.52,43.42,5.22,34.44
96,27,1,36.19,Medium,35.69,6.43,60.83,7.14,49.12
96,27,2,36.19,Medium,35.69,6.43,60.83,7.03,62.49
96,27,3,36.19,Medium,35.69,6.43,60.83,5.05,53.97
96,27,4,36.19,Medium,35.69,6.43,60.83,7.54,50.78
96,27,5,36.19,Medium,35.69,6.43,60.83,11.17,33.45
96,27,6,36.19,Medium,35.69,6.43,60.83,10.43,55.31
96,27,7,36.19,Medium,35.69,6.43,60.83,12.74,46.33
96,27,8,36.19,Medium,35.69,6.43,60.83,11.36,35.23
96,27,9,36.19,Medium,35.69,6.43,60.83,12.42,39.01
96,27,10,36.19,Medium,35.69,6.43,60.83,6.23,40.94
96,27,11,36.19,Medium,35.69,6.43,60.83,10.0,51.07
96,27,12,36.19,Medium,35.69,6.43,60.83,8.6,58.88
96,27,13,36.19,Medium,35.69,6.43,60.83,9.67,51.76
96,27,14,36.19,Medium,35.69,6.43,60.83,13.17,56.38
96,27,15,36.19,Medium,35.69,6.43,60.83,9.72,49.86
96,27,16,36.19,Medium,35.69,6.43,60.83,12.11,27.19
96,27,17,36.19,Medium,35.69,6.43,60.83,12.49,39.99
96,27,18,36.19,Medium,35.69,6.43,60.83,12.45,45.59
96,27,19,36.19,Medium,35.69,6.43,60.83,5.09,36.25
96,28,1,29.71,Medium,35.18,6.41,50.67,8.21,23.81
96,28,2,29.71,Medium,35.18,6.41,50.67,14.0,53.87
96,28,3,29.71,Medium,35.18,6.41,50.67,14.69,50.08
96,28,4,29.71,Medium,35.18,6.41,50.67,14.52,43.34
96,28,5,29.71,Medium,35.18,6.41,50.67,11.69,47.71
96,28,6,29.71,Medium,35.18,6.41,50.67,13.73,53.33
96,28,7,29.71,Medium,35.18,6.41,50.67,14.11,48.95
96,28,8,29.71,Medium,35.18,6.41,50.67,11.3,50.64
96,28,9,29.71,Medium,35.18,6.41,50.67,5.19,39.44
96,28,10,29.71,Medium,35.18,6.41,50.67,6.55,45.8
96,28,11,29.71,Medium,35.18,6.41,50.67,5.43,44.76
96,28,12,29.71,Medium,35.18,6.41,50.67,10.8,61.75
96,28,13,29.71,Medium,35.18,6.41,50.67,10.22,26.97
96,28,14,29.71,Medium,35.18,6.41,50.67,9.85,47.66
96,28,15,29.71,Medium,35.18,6.41,50.67,14.28,46.24
96,28,16,29.71,Medium,35.18,6.41,50.67,6.83,45.11
96,28,17,29.71,Medium,35.18,6.41,50.67,12.41,53.93
96,28,18,29.71,Medium,35.18,6.41,50.67,11.79,57.48
96,28,19,29.71,Medium,35.18,6.41,50.67,10.57,45.11
96,29,1,25.49,Medium,32.8,5.58,46.63,7.46,77.87
96,29,2,25.49,Medium,32.8,5.58,46.63,11.29,55.6
96,29,3,25.49,Medium,32.8,5.58,46.63,11.66,68.83
96,29,4,25.49,Medium,32.8,5.58,46.63,7.56,45.03
96,29,5,25.49,Medium,32.8,5.58,46.63,14.53,44.1
96,29,6,25.49,Medium,32.8,5.58,46.63,7.87,49.59
96,29,7,25.49,Medium,32.8,5.58,46.63,12.18,57.61
96,29,8,25.49,Medium,32.8,5.58,46.63,7.78,57.2
96,29,9,25.49,Medium,32.8,5.58,46.63,10.77,53.95
96,29,10,25.49,Medium,32.8,5.58,46.63,14.13,65.52
96,29,11,25.49,Medium,32.8,5.58,46.63,7.78,35.66
96,29,12,25.49,Medium,32.8,5.58,46.63,6.48,47.99
96,29,13,25.49,Medium,32.8,5.58,46.63,14.37,37.86
96,29,14,25.49,Medium,32.8,5.58,46.63,7.97,48.84
96,29,15,25.49,Medium,32.8,5.58,46.63,6.42,41.16
96,29,16,25.49,Medium,32.8,5.58,46.63,7.1,52.43
96,29,17,25.49,Medium,32.8,5.58,46.63,10.2,57.01
96,29,18,25.49,Medium,32.8,5.58,46.63,7.25,39.16
96,29,19,25.49,Medium,32.8,5.58,46.63,9.62,51.05
96,30,1,37.73,High,29.73,7.13,76.15,12.76,44.7
96,30,2,37.73,High,29.73,7.13,76.15,8.68,43.16
96,30,3,37.73,High,29.73,7.13,76.15,14.94,52.89
96,30,4,37.73,High,29.73,7.13,76.15,5.72,56.41
96,30,5,37.73,High,29.73,7.13,76.15,14.6,42.64
96,30,6,37.73,High,29.73,7.13,76.15,7.55,51.1
96,30,7,37.73,High,29.73,7.13,76.15,13.83,69.99
96,30,8,37.73,High,29.73,7.13,76.15,6.01,74.42
96,30,9,37.73,High,29.73,7.13,76.15,13.63,50.31
96,30,10,37.73,High,29.73,7.13,76.15,10.54,54.77
96,30,11,37.73,High,29.73,7.13,76.15,10.56,50.89
96,30,12,37.73,High,29.73,7.13,76.15,6.49,61.86
96,30,13,37.73,High,29.73,7.13,76.15,14.78,46.33
96,30,14,37.73,High,29.73,7.13,76.15,13.31,44.49
96,30,15,37.73,High,29.73,7.13,76.15,11.95,59.17
96,30,16,37.73,High,29.73,7.13,76.15,9.09,51.9
96,30,17,37.73,High,29.73,7.13,76.15,9.89,32.4
96,30,18,37.73,High,29.73,7.13,76.15,13.23,39.18
96,30,19,37.73,High,29.73,7.13,76.15,13.06,61.19
97,1,1,21.56,Low,50.16,4.76,25.79,5.53,61.61
97,1,2,21.56,Low,50.16,4.76,25.79,13.79,31.01
97,1,3,21.56,Low,50.16,4.76,25.79,14.14,44.08
97,1,4,21.56,Low,50.16,4.76,25.79,7.52,45.51
97,1,5,21.56,Low,50.16,4.76,25.79,5.91,51.73
97,1,6,21.56,Low,50.16,4.76,25.79,14.61,46.33
97,1,7,21.56,Low,50.16,4.76,25.79,11.78,69.77
97,1,8,21.56,Low,50.16,4.76,25.79,10.57,54.48
97,1,9,21.56,Low,50.16,4.76,25.79,11.81,56.48
97,1,10,21.56,Low,50.16,4.76,25.79,6.93,48.19
97,1,11,21.56,Low,50.16,4.76,25.79,12.78,71.3
97,1,12,21.56,Low,50.16,4.76,25.79,9.55,23.38
97,1,13,21.56,Low,50.16,4.76,25.79,14.84,49.31
97,1,14,21.56,Low,50.16,4.76,25.79,10.94,50.29
97,1,15,21.56,Low,50.16,4.76,25.79,10.38,66.51
97,1,16,21.56,Low,50.16,4.76,25.79,14.34,57.19
97,1,17,21.56,Low,50.16,4.76,25.79,7.97,43.18
97,1,18,21.56,Low,50.16,4.76,25.79,5.58,55.17
97,2,1,17.87,High,26.93,6.71,39.82,12.42,41.01
97,2,2,17.87,High,26.93,6.71,39.82,9.98,61.59
97,2,3,17.87,High,26.93,6.71,39.82,6.74,55.76
97,2,4,17.87,High,26.93,6.71,39.82,8.02,49.22
97,2,5,17.87,High,26.93,6.71,39.82,5.49,58.96
97,2,6,17.87,High,26.93,6.71,39.82,14.07,44.98
97,2,7,17.87,High,26.93,6.71,39.82,5.1,56.58
97,2,8,17.87,High,26.93,6.71,39.82,6.26,49.71
97,2,9,17.87,High,26.93,6.71,39.82,5.63,56.96
97,2,10,17.87,High,26.93,6.71,39.82,12.21,62.83
97,2,11,17.87,High,26.93,6.71,39.82,7.72,64.41
97,2,12,17.87,High,26.93,6.71,39.82,12.61,31.08
97,2,13,17.87,High,26.93,6.71,39.82,8.19,59.09
97,2,14,17.87,High,26.93,6.71,39.82,5.06,26.42
97,2,15,17.87,High,26.93,6.71,39.82,13.47,42.88
97,2,16,17.87,High,26.93,6.71,39.82,8.53,52.11
97,2,17,17.87,High,26.93,6.71,39.82,6.79,49.47
97,2,18,17.87,High,26.93,6.71,39.82,13.73,48.7
97,3,1,32.47,High,23.06,7.18,84.48,13.23,42.06
97,3,2,32.47,High,23.06,7.18,84.48,12.36,57.0
97,3,3,32.47,High,23.06,7.18,84.48,6.8,49.58
97,3,4,32.47,High,23.06,7.18,84.48,13.78,47.0
97,3,5,32.47,High,23.06,7.18,84.48,9.63,34.28
97,3,6,32.47,High,23.06,7.18,84.48,7.89,41.59
97,3,7,32.47,High,23.06,7.18,84.48,5.13,35.64
97,3,8,32.47,High,23.06,7.18,84.48,7.42,49.36
97,3,9,32.47,High,23.06,7.18,84.48,11.56,68.71
97,3,10,32.47,High,23.06,7.18,84.48,8.94,43.54
97,3,11,32.47,High,23.06,7.18,84.48,11.63,56.58
97,3,12,32.47,High,23.06,7.18,84.48,8.52,47.71
97,3,13,32.47,High,23.06,7.18,84.48,5.63,62.26
97,3,14,32.47,High,23.06,7.18,84.48,10.29,34.01
97,3,15,32.47,High,23.06,7.18,84.48,5.78,59.55
97,3,16,32.47,High,23.06,7.18,84.48,12.53,35.53
97,3,17,32.47,High,23.06,7.18,84.48,6.87,52.04
97,3,18,32.47,High,23.06,7.18,84.48,10.46,61.13
97,4,1,24.46,Medium,32.92,4.94,44.58,5.6,47.38
97,4,2,24.46,Medium,32.92,4.94,44.58,8.61,49.79
97,4,3,24.46,Medium,32.92,4.94,44.58,8.1,57.9
97,4,4,24.46,Medium,32.92,4.94,44.58,9.19,57.53
97,4,5,24.46,Medium,32.92,4.94,44.58,14.76,43.19
97,4,6,24.46,Medium,32.92,4.94,44.58,13.14,44.91
97,4,7,24.46,Medium,32.92,4.94,44.58,10.1,44.2
97,4,8,24.46,Medium,32.92,4.94,44.58,5.95,39.42
97,4,9,24.46,Medium,32.92,4.94,44.58,11.96,78.6
97,4,10,24.46,Medium,32.92,4.94,44.58,5.74,48.57
97,4,11,24.46,Medium,32.92,4.94,44.58,11.99,41.81
97,4,12,24.46,Medium,32.92,4.94,44.58,9.25,45.04
97,4,13,24.46,Medium,32.92,4.94,44.58,13.55,41.62
97,4,14,24.46,Medium,32.92,4.94,44.58,14.42,47.25
97,4,15,24.46,Medium,32.92,4.94,44.58,11.39,57.09
97,4,16,24.46,Medium,32.92,4.94,44.58,5.9,33.05
97,4,17,24.46,Medium,32.92,4.94,44.58,10.64,47.17
97,4,18,24.46,Medium,32.92,4.94,44.58,13.35,52.5
97,5,1,23.24,Medium,36.16,6.16,38.55,9.76,47.55
